type	all_kegg_gene_names	gene_definition	refseq_id	ensembl_id	kegg_paths_id	kegg_paths_name
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa04932	Non-alcoholic fatty liver disease
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa04933	AGE-RAGE signaling pathway in diabetic complications
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa04935	Growth hormone synthesis, secretion and action
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa04960	Aldosterone-regulated sodium reabsorption
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa04973	Carbohydrate digestion and absorption
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05010	Alzheimer disease
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05017	Spinocerebellar ataxia
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05020	Prion disease
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05100	Bacterial invasion of epithelial cells
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05131	Shigellosis
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05132	Salmonella infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05135	Yersinia infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05142	Chagas disease
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05146	Amoebiasis
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05160	Hepatitis C
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05161	Hepatitis B
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05162	Measles
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05163	Human cytomegalovirus infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05164	Influenza A
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05165	Human papillomavirus infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05166	Human T-cell leukemia virus 1 infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05167	Kaposi sarcoma-associated herpesvirus infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05168	Herpes simplex virus 1 infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05169	Epstein-Barr virus infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05170	Human immunodeficiency virus 1 infection
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05171	Coronavirus disease - COVID-19
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05200	Pathways in cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05203	Viral carcinogenesis
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05206	MicroRNAs in cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05210	Colorectal cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05211	Renal cell carcinoma
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05212	Pancreatic cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05213	Endometrial cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05214	Glioma
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05215	Prostate cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05218	Melanoma
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05220	Chronic myeloid leukemia
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05221	Acute myeloid leukemia
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05222	Small cell lung cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05223	Non-small cell lung cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05224	Breast cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05226	Gastric cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05230	Central carbon metabolism in cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05231	Choline metabolism in cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05417	Lipid and atherosclerosis
CDS	(RefSeq) phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta		5293	ENSG00000171608	hsa05418	Fluid shear stress and atherosclerosis
CDS	(RefSeq) catenin beta interacting protein 1		56998	ENSG00000178585	hsa04310	Wnt signaling pathway
CDS	(RefSeq) nicotinamide nucleotide adenylyltransferase 1		64802	ENSG00000173614	hsa00760	Nicotinate and nicotinamide metabolism
CDS	(RefSeq) nicotinamide nucleotide adenylyltransferase 1		64802	ENSG00000173614	hsa01100	Metabolic pathways
CDS	(RefSeq) nicotinamide nucleotide adenylyltransferase 1		64802	ENSG00000173614	hsa01240	Biosynthesis of cofactors
CDS	(RefSeq) ubiquitination factor E4B		10277	ENSG00000130939	hsa04120	Ubiquitin mediated proteolysis
CDS	(RefSeq) ubiquitination factor E4B		10277	ENSG00000130939	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) kinesin family member 1B		23095	ENSG00000054523	hsa04814	Motor proteins
CDS	(RefSeq) phosphogluconate dehydrogenase		5226	ENSG00000142657	hsa00030	Pentose phosphate pathway
CDS	(RefSeq) phosphogluconate dehydrogenase		5226	ENSG00000142657	hsa00480	Glutathione metabolism
CDS	(RefSeq) phosphogluconate dehydrogenase		5226	ENSG00000142657	hsa01100	Metabolic pathways
CDS	(RefSeq) phosphogluconate dehydrogenase		5226	ENSG00000142657	hsa01200	Carbon metabolism
CDS	(RefSeq) CENPS-CORT readthrough		100526739	ENSG00000251503	hsa03460	Fanconi anemia pathway
CDS	(RefSeq) centromere protein S		378708	ENSG00000175279	hsa03460	Fanconi anemia pathway
CDS	(RefSeq) cortistatin		1325	ENSG00000241563	hsa04080	Neuroactive ligand-receptor interaction
CDS	(RefSeq) DNA fragmentation factor subunit alpha		1676	ENSG00000160049	hsa04210	Apoptosis
CDS	(RefSeq) peroxisomal biogenesis factor 14		5195	ENSG00000142655	hsa04146	Peroxisome
CDS	(RefSeq) TAR DNA binding protein		23435	ENSG00000120948	hsa03015	mRNA surveillance pathway
CDS	(RefSeq) TAR DNA binding protein		23435	ENSG00000120948	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) TAR DNA binding protein		23435	ENSG00000120948	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) MBL associated serine protease 2		10747	ENSG00000009724	hsa04610	Complement and coagulation cascades
CDS	(RefSeq) MBL associated serine protease 2		10747	ENSG00000009724	hsa05150	Staphylococcus aureus infection
CDS	(RefSeq) MBL associated serine protease 2		10747	ENSG00000009724	hsa05171	Coronavirus disease - COVID-19
CDS	(RefSeq) spermidine synthase		6723	ENSG00000116649	hsa00270	Cysteine and methionine metabolism
CDS	(RefSeq) spermidine synthase		6723	ENSG00000116649	hsa00330	Arginine and proline metabolism
CDS	(RefSeq) spermidine synthase		6723	ENSG00000116649	hsa00480	Glutathione metabolism
CDS	(RefSeq) spermidine synthase		6723	ENSG00000116649	hsa01100	Metabolic pathways
CDS	(RefSeq) exosome component 10		5394	ENSG00000171824	hsa03018	RNA degradation
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa01521	EGFR tyrosine kinase inhibitor resistance
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa01522	Endocrine resistance
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04012	ErbB signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04066	HIF-1 signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04072	Phospholipase D signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04136	Autophagy - other
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04140	Autophagy - animal
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04150	mTOR signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04152	AMPK signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04211	Longevity regulating pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04213	Longevity regulating pathway - multiple species
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04218	Cellular senescence
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04371	Apelin signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04613	Neutrophil extracellular trap formation
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04630	JAK-STAT signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04659	Th17 cell differentiation
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04714	Thermogenesis
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04910	Insulin signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04919	Thyroid hormone signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04920	Adipocytokine signaling pathway
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04930	Type II diabetes mellitus
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04931	Insulin resistance
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa04935	Growth hormone synthesis, secretion and action
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05010	Alzheimer disease
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05016	Huntington disease
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05017	Spinocerebellar ataxia
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05131	Shigellosis
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05163	Human cytomegalovirus infection
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05165	Human papillomavirus infection
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05167	Kaposi sarcoma-associated herpesvirus infection
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05168	Herpes simplex virus 1 infection
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05170	Human immunodeficiency virus 1 infection
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05200	Pathways in cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05206	MicroRNAs in cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05210	Colorectal cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05212	Pancreatic cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05214	Glioma
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05215	Prostate cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05221	Acute myeloid leukemia
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05224	Breast cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05226	Gastric cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05230	Central carbon metabolism in cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05231	Choline metabolism in cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
CDS	(RefSeq) mechanistic target of rapamycin kinase		2475	ENSG00000198793	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) F-box protein 2		26232	ENSG00000116661	hsa04120	Ubiquitin mediated proteolysis
CDS	(RefSeq) F-box protein 2		26232	ENSG00000116661	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) F-box protein 6		26270	ENSG00000116663	hsa04141	Protein processing in endoplasmic reticulum
CDS	(RefSeq) mitotic arrest deficient 2 like 2		10459	ENSG00000116670	hsa04110	Cell cycle
CDS	(RefSeq) mitotic arrest deficient 2 like 2		10459	ENSG00000116670	hsa04114	Oocyte meiosis
CDS	(RefSeq) mitotic arrest deficient 2 like 2		10459	ENSG00000116670	hsa04914	Progesterone-mediated oocyte maturation
CDS	(RefSeq) mitotic arrest deficient 2 like 2		10459	ENSG00000116670	hsa05100	Bacterial invasion of epithelial cells
CDS	(RefSeq) methylenetetrahydrofolate reductase		4524	ENSG00000177000	hsa00670	One carbon pool by folate
CDS	(RefSeq) methylenetetrahydrofolate reductase		4524	ENSG00000177000	hsa01100	Metabolic pathways
CDS	(RefSeq) methylenetetrahydrofolate reductase		4524	ENSG00000177000	hsa01523	Antifolate resistance
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04022	cGMP-PKG signaling pathway
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04024	cAMP signaling pathway
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04066	HIF-1 signaling pathway
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04270	Vascular smooth muscle contraction
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04714	Thermogenesis
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04921	Oxytocin signaling pathway
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04923	Regulation of lipolysis in adipocytes
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04924	Renin secretion
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa04925	Aldosterone synthesis and secretion
CDS	(RefSeq) natriuretic peptide A		4878	ENSG00000175206	hsa05143	African trypanosomiasis
CDS	(RefSeq) natriuretic peptide B		4879	ENSG00000120937	hsa04022	cGMP-PKG signaling pathway
CDS	(RefSeq) natriuretic peptide B		4879	ENSG00000120937	hsa04270	Vascular smooth muscle contraction
CDS	(RefSeq) natriuretic peptide B		4879	ENSG00000120937	hsa04714	Thermogenesis
CDS	(RefSeq) procollagen-lysine,2-oxoglutarate 5-dioxygenase 1		5351	ENSG00000083444	hsa00310	Lysine degradation
CDS	(RefSeq) procollagen-lysine,2-oxoglutarate 5-dioxygenase 1		5351	ENSG00000083444	hsa01100	Metabolic pathways
CDS	(RefSeq) mitofusin 2		9927	ENSG00000116688	hsa04137	Mitophagy - animal
CDS	(RefSeq) mitofusin 2		9927	ENSG00000116688	hsa04621	NOD-like receptor signaling pathway
CDS	(RefSeq) mitofusin 2		9927	ENSG00000116688	hsa05012	Parkinson disease
CDS	(RefSeq) mitofusin 2		9927	ENSG00000116688	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) TNF receptor superfamily member 8		943	ENSG00000120949	hsa04060	Cytokine-cytokine receptor interaction
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa04060	Cytokine-cytokine receptor interaction
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa04061	Viral protein interaction with cytokine and cytokine receptor
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa04668	TNF signaling pathway
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa04920	Adipocytokine signaling pathway
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) TNF receptor superfamily member 1B		7133	ENSG00000028137	hsa05170	Human immunodeficiency virus 1 infection
